user_id,gender,occupation,age,zip_code,category_vector
3973,M,25,7,60614,
3974,M,35,0,30741,
3975,F,25,5,43229,
3976,F,25,0,44107,
3977,M,35,14,22180,
3978,M,35,13,78252,
3979,F,50,9,59072,
3980,M,25,4,66762,
3981,F,45,0,97701,
3982,M,56,13,95929,
3983,M,25,0,30606,
3984,M,25,7,75089,
3985,M,45,16,1880,
3986,M,25,7,33324,
3987,F,18,4,1742,
3988,F,25,14,60647,
3989,M,50,12,30030,
3990,M,25,16,17350,
3991,M,25,7,33309,
3992,M,25,4,32653,
3993,M,25,0,22015,
3994,M,50,7,43081,
3995,M,35,17,22810,
3996,M,18,14,32825,
3997,M,35,17,45255,
3998,M,45,0,74354,
3999,M,35,17,30701,
4000,M,35,7,8876,
4001,F,25,1,1860,
4002,M,45,16,20880,
4003,M,56,13,46143,
4004,M,50,0,21050,
4005,M,35,7,12110,
4006,M,1,7,48038,
4007,M,35,12,88005,
4008,M,18,1,92802,
4009,M,18,7,44039,
4010,M,25,14,94533,
4011,M,25,17,85210,
4012,M,18,4,49503-1313,
4013,M,25,1,77803,
4014,M,25,0,48316-5601,
4015,F,45,3,75605,
4016,M,50,0,33901,
4017,M,25,14,17972,
4018,F,45,20,75214,
4019,M,35,17,54601,
4020,M,25,6,77034,
4021,M,50,20,95236,
4022,M,35,14,53403,
4023,F,35,9,32404,
4024,M,25,5,45011,
4025,F,56,6,77018,
4026,M,25,7,68164,
4027,F,25,7,12533,
4028,M,25,4,2140,
4029,F,56,3,21114,
4030,M,35,7,89128,
4031,M,25,0,42445,
4032,M,25,12,56301,
4033,M,25,6,43551,
4034,M,25,0,21113,
4035,M,18,4,45251,
4036,M,25,1,46530,
4037,M,50,16,80206,
4038,M,50,6,11510-2001,
4039,M,25,16,97401,
4040,M,25,20,75006,
4041,M,18,3,48005,
4042,M,35,15,94002,
4043,F,25,15,94002,
4044,F,35,3,95826,
4045,M,56,13,40511,
4046,M,45,17,53545,
4047,M,18,4,30606,
4048,F,35,1,89431,
4049,M,45,11,33133,
4050,M,35,6,60061,
4051,M,18,14,1604,
4052,M,25,2,43551,
4053,M,25,18,36264,
4054,M,35,3,68122,
4055,M,50,0,98826,
4056,M,1,10,28270,
4057,M,35,6,18249,
4058,M,25,6,73118,
4059,M,25,14,80232,
4060,M,25,18,55412,
4061,M,50,6,32726,
4062,M,25,7,60559,
4063,F,35,1,29070,
4064,M,45,0,20851,
4065,F,45,5,48341,
4066,M,25,0,19010,
4067,M,45,20,91607,
4068,M,56,3,89185,
4069,M,35,15,19406,
4070,M,25,15,93107,
4071,M,25,17,33823,
4072,M,50,6,93111,
4073,M,25,6,70003,
4074,M,35,6,78746,
4075,M,25,16,47901,
4076,M,25,17,55344,
4077,F,35,2,22030,
4078,M,25,15,28226,
4079,M,35,17,26505,
4080,M,35,1,48912,
4081,M,18,12,19403,
4082,M,25,20,79912,
4083,M,56,14,92630,
4084,M,56,13,14215,
4085,F,25,6,79416,
4086,F,1,10,55391,
4087,M,1,4,63376,
4088,M,25,3,77057,
4089,M,25,7,79416,
4090,M,56,6,77379,
4091,M,25,17,55410,
4092,F,25,0,19063,
4093,M,25,4,70806,
4094,M,25,17,49017,
4095,M,25,0,10013,
4096,M,25,15,60004,
4097,M,25,7,63366,
4098,M,35,7,53150,
4099,M,35,17,94954,
4100,M,56,6,77096,
4101,M,18,4,23233,
4102,M,1,10,48655,
4103,M,18,16,11211,
4104,M,18,16,42141,
4105,M,50,7,34243,
4106,M,25,16,95437,
4107,F,25,0,23221,
4108,M,35,17,77536,
4109,M,35,3,97202,
4110,F,45,7,41722,
4111,M,25,15,32603,
4112,M,45,18,47129,
4113,M,35,17,58503,
4114,M,35,14,48187,
4115,M,25,15,99353,
4116,M,35,7,7040,
4117,M,18,4,43551,
4118,M,25,3,91221,
4119,M,50,1,39401,
4120,M,25,16,71118,
4121,M,45,7,8876,
4122,M,18,19,82070,
4123,F,25,4,46807,
4124,M,25,18,62330-1408,
4125,M,35,2,13676,
4126,M,25,17,53188,
4127,M,50,17,16803,
4128,M,35,6,60025,
4129,M,56,11,12144,
4130,M,35,6,48439,
4131,M,45,7,97720,
4132,M,25,17,80112,
4133,M,45,4,77009,
4134,F,45,12,85283,
4135,M,1,10,46321,
4136,M,50,16,60056,
4137,M,25,7,91941,
4138,M,25,7,91423,
4139,M,56,14,40207,
4140,M,25,0,32112,
4141,M,35,17,95014,
4142,M,56,7,1040,
4143,F,25,5,60441,
4144,M,18,4,2451,
4145,F,50,1,78681,
4146,M,35,17,44301,
4147,F,50,7,2889,
4148,F,35,7,55021,
4149,M,35,1,32792,
4150,M,25,0,29672,
4151,M,45,20,43201,
4152,M,25,14,74114,
4153,M,50,17,16801,
4154,M,25,1,29440,
4155,M,50,17,85712,
4156,M,56,20,95123,
4157,M,50,18,97321,
4158,F,1,10,90039,
4159,F,50,9,1450,
4160,M,35,20,10027,
4161,M,45,0,90404,
4162,F,25,14,23221,
4163,M,56,7,8901,
4164,M,35,1,50677,
4165,F,25,14,94114,
4166,F,25,7,75240,
4167,M,25,20,22032,
4168,F,45,6,37766,
4169,M,50,0,66048,
4170,M,45,7,53713,
4171,M,56,16,79705,
4172,M,35,7,19901,
4173,F,18,11,29063,
4174,F,35,3,20110,
4175,M,35,0,66204,
4176,M,45,7,19008,
4177,M,35,17,90680,
4178,F,50,16,8033,
4179,F,35,20,94949,
4180,M,56,13,13502,
4181,F,25,7,33177,
4182,M,25,18,80903,
4183,M,25,1,91730,
4184,M,50,7,32114,
4185,M,25,14,90274,
4186,M,25,7,33308,
4187,F,56,20,63026,
4188,M,50,7,74137,
4189,M,35,14,91364,
4190,M,45,17,89108,
4191,F,45,15,55446,
4192,M,35,17,77521,
4193,M,56,13,93907,
4194,M,18,4,60637,
4195,F,56,13,95050,
4196,M,35,14,14221,
4197,F,45,1,18042,
4198,M,18,4,80631,
4199,F,25,9,32712,
4200,M,45,7,10543,
4201,F,25,0,65550,
4202,M,25,7,21234,
4203,M,25,18,58270,
4204,M,35,7,6905,
4205,F,25,15,87801,
4206,F,35,1,22947,
4207,M,35,1,90731,
4208,F,35,0,90403,
4209,M,56,0,37363,
4210,M,25,17,85710,
4211,M,45,5,77662,
4212,M,56,18,56716,
4213,M,35,7,63125,
4214,F,25,0,20121,
4215,M,25,7,77006,
4216,M,25,17,1752,
4217,M,18,4,18042,
4218,M,50,17,23233,
4219,M,35,17,95125,
4220,M,35,0,97225,
4221,M,35,4,53818,
4222,F,45,17,55976,
4223,F,35,17,60148,
4224,F,45,1,48198,
4225,F,25,3,48197,
4226,F,35,6,76021,
4227,M,25,19,11414-2520,
4228,M,50,18,20706,
4229,M,35,17,94010,
4230,M,56,13,34235,
4231,F,50,18,20706,
4232,F,35,20,75287,
4233,M,35,4,37917,
4234,F,45,3,48130,
4235,M,50,2,90029,
4236,F,25,3,7960,
4237,M,25,14,77450,
4238,M,35,16,44691,
4239,M,50,7,52402,
4240,M,35,17,55330,
4241,M,35,7,11767,
4242,M,50,7,78704,
4243,M,56,7,32137,
4244,M,35,17,48146,
4245,M,50,12,44286,
4246,F,35,7,48034,
4247,M,25,4,82601,
4248,M,25,4,26508,
4249,F,18,17,65203,
4250,F,50,0,33313,
4251,M,45,7,60139,
4252,F,35,3,28262,
4253,M,45,11,3301,
4254,M,25,17,38654,
4255,M,50,12,13041,
4256,F,1,2,78945,
4257,M,50,16,38122,
4258,M,25,17,19711,
4259,M,35,17,45380,
4260,M,25,16,59079,
4261,F,35,6,7950,
4262,F,35,6,6512,
4263,M,25,7,40205,
4264,M,45,1,60102,
4265,M,25,12,3060,
4266,M,56,13,78681,
4267,M,35,7,2171,
4268,F,45,20,4046,
4269,M,35,18,27603,
4270,M,45,7,13211,
4271,M,35,7,83405,
4272,M,45,17,37923,
4273,M,45,13,30030,
4274,F,45,1,4258,
4275,F,45,16,14468,
4276,F,45,0,96821,
4277,M,35,16,98133,
4278,F,45,7,9094,
4279,M,25,16,43215,
4280,M,35,17,27587,
4281,M,56,13,92120,
4282,M,35,0,15801,
4283,F,25,9,98632,
4284,M,50,7,40601,
4285,M,35,0,62704,
4286,M,35,17,11554,
4287,M,25,7,35244,
4288,F,25,9,46580,
4289,M,35,14,32068,
4290,M,25,17,98661,
4291,M,35,14,98125,
4292,M,25,0,98178,
4293,F,45,9,55391,
4294,M,1,10,75633,
4295,M,18,18,90605,
4296,M,56,6,33030,
4297,M,45,15,55391,
4298,F,18,14,85705,
4299,F,25,2,43617,
4300,F,18,4,98125,
4301,M,35,11,38135,
4302,M,50,1,45385,
4303,M,25,2,91910,
4304,M,18,0,46250,
4305,F,45,17,27616,
4306,M,45,7,67301,
4307,M,25,0,94122,
4308,M,25,0,33702,
4309,M,25,0,36301,
4310,M,25,4,57006,
4311,M,50,13,68502,
4312,M,25,18,78757,
4313,F,25,7,7067,
4314,M,25,17,79925,
4315,M,18,4,44266,
4316,M,25,6,75080,
4317,F,35,14,60202,
4318,M,25,5,2891,
4319,M,35,7,44125,
4320,M,25,5,89114,
4321,M,45,7,80525,
4322,F,50,6,75605,
4323,M,18,4,82072,
4324,M,25,5,60010,
4325,M,25,0,30082,
4326,F,45,13,94931,
4327,M,35,17,37221,
4328,M,50,3,75650,
4329,F,25,14,78232,
4330,F,45,6,85719,
4331,M,35,6,45011,
4332,F,25,3,60606,
4333,M,50,2,33134,
4334,M,25,1,70458,
4335,M,35,0,74011,
4336,F,25,0,40241,
4337,M,18,20,76135,
4338,F,18,5,46222,
4339,M,25,2,78748,
4340,F,25,17,76021,
4341,M,35,17,33433,
4342,M,25,0,66614,
4343,M,25,12,75007,
4344,M,25,1,44240,
4345,F,25,14,44304,
4346,M,18,17,45701,
4347,F,18,20,77304,
4348,M,45,0,30189,
4349,M,18,2,95843,
4350,M,18,2,29118,
4351,M,25,12,37919,
4352,M,18,4,11010,
4353,M,25,7,11215,
4354,M,35,14,78611,
4355,M,50,14,8028,
4356,M,35,16,85730,
4357,F,35,9,83616,
4358,M,35,17,4457,
4359,M,18,4,33168,
4360,F,25,9,98001,
4361,M,35,15,83616,
4362,M,25,17,85016,
4363,M,35,14,91602,
4364,M,25,18,98001,
4365,F,50,16,46350,
4366,M,18,15,2215,
4367,M,35,0,52057,
4368,M,18,17,22043,
4369,M,50,7,30306,
4370,M,25,16,7701,
4371,F,18,4,63109,
4372,M,35,17,75010,
4373,M,50,12,32920,
4374,M,18,4,43201,
4375,F,25,5,40241,
4376,F,25,5,27203,
4377,M,25,0,32444,
4378,M,18,17,6040,
4379,M,25,4,27278,
4380,F,25,1,37153,
4381,M,25,4,65804,
4382,M,25,18,14620,
4383,F,18,4,93940,
4384,M,25,0,43623,
4385,M,25,4,93940,
4386,M,25,5,74055,
4387,F,18,4,63109,
4388,M,45,3,75074,
4389,M,25,4,48072,
4390,M,25,0,11201,
4391,F,18,4,43402,
4392,M,18,4,43402,
4393,M,18,4,43402,
4394,M,25,4,43402,
4395,M,50,6,43402,
4396,M,18,1,44221,
4397,M,18,4,43402,
4398,F,18,4,43612,
4399,F,18,4,43403,
4400,F,18,4,43402,
4401,M,18,4,10027,
4402,F,18,14,43614,
4403,M,25,15,90066,
4404,M,25,1,57106,
4405,M,25,14,98103,
4406,M,25,16,80013,
4407,M,18,4,2143,
4408,F,45,2,19033,
4409,M,25,14,65023,
4410,M,18,19,40475,
4411,M,18,4,92122,
4412,M,18,4,16802,
4413,M,1,13,37130,
4414,M,25,4,40504,
4415,M,18,0,2215,
4416,M,18,4,2134,
4417,M,25,15,2135,
4418,F,50,0,2139,
4419,F,45,12,15801,
4420,M,25,15,92557,
4421,M,45,0,90024,
4422,M,25,5,10463,
4423,M,18,4,52241,
4424,M,25,7,94109,
4425,M,35,7,98607,
4426,M,45,17,93401,
4427,M,18,0,51104,
4428,M,25,14,46940,
4429,M,25,5,85705,
4430,F,25,0,94403,
4431,M,1,14,80401,
4432,M,25,12,21045,
4433,M,25,0,43081,
4434,F,35,7,60201,
4435,M,25,7,76904,
4436,M,25,12,19067,
4437,F,35,5,47129,
4438,M,50,0,11947,
4439,M,35,6,37664,
4440,M,35,1,81005,
4441,M,18,4,98105,
4442,M,50,15,94303,
4443,M,56,2,91321,
4444,F,25,12,80126,
4445,M,25,3,19806,
4446,M,18,18,60435,
4447,M,45,5,32953,
4448,M,25,14,6880,
4449,M,25,12,27513,
4450,M,25,15,60611,
4451,M,25,14,30101,
4452,F,25,7,78666,
4453,M,35,0,95667,
4454,M,25,20,111225,
4455,M,35,7,27511,
4456,F,35,2,49770,
4457,M,35,14,95492,
4458,F,25,4,15701-2017,
4459,M,25,1,28027,
4460,M,25,14,70005,
4461,M,25,20,81101,
4462,F,25,0,60156,
4463,M,50,7,7405,
4464,F,50,1,62052,
4465,M,18,4,2148,
4466,M,35,11,10022,
4467,F,50,6,15333,
4468,F,35,7,75601,
4469,F,45,12,92037,
4470,M,35,12,15089,
4471,M,25,6,94108,
4472,F,45,16,14424,
4473,M,35,1,94121,
4474,M,35,7,28805,
4475,M,18,4,10020,
4476,M,45,1,50588,
4477,M,25,7,98908,
4478,M,1,12,2138,
4479,M,50,13,33015,
4480,M,25,0,94403,
4481,M,25,18,26104,
4482,F,35,1,94044,
4483,F,25,6,72703,
4484,F,25,17,94613,
4485,M,25,4,64112,
4486,M,35,8,98674,
4487,M,25,7,1850,
4488,M,35,7,72703,
4489,M,18,4,78613,
4490,M,35,5,70123,
4491,M,18,4,52405,
4492,M,56,13,45322-3132,
4493,F,1,10,10025,
4494,M,45,0,33460,
4495,M,18,4,22906,
4496,M,45,2,6513,
4497,M,50,0,29678,
4498,M,50,7,76054,
4499,M,25,6,62702,
4500,M,50,7,76054,
4501,M,25,17,94118,
4502,M,50,0,1379,
4503,M,56,1,85374,
4504,F,25,0,65775,
4505,M,50,7,39648,
4506,M,50,16,29464,
4507,M,18,4,61820,
4508,M,25,20,15701,
4509,M,25,7,38261,
4510,M,45,7,92503,
4511,M,35,7,62234,
4512,M,25,1,16508,
4513,M,56,0,61704,
4514,M,18,3,48604,
4515,M,56,13,29449,
4516,M,18,4,53142,
4517,F,18,1,48067,
4518,M,25,0,80903,
4519,M,50,7,38135,
4520,M,25,4,45810,
4521,M,35,12,15202,
4522,M,45,1,81004,
4523,M,18,2,55304,
4524,M,25,2,55113,
4525,M,25,14,10021,
4526,M,25,20,10012,
4527,M,18,0,38111,
4528,M,25,14,27605,
4529,M,35,6,84102,
4530,F,35,1,92103,
4531,M,18,4,85701,
4532,M,25,7,10025,
4533,M,25,12,53045,
4534,M,18,4,72202,
4535,M,18,19,17517,
4536,M,18,12,53715,
4537,F,45,1,1379,
4538,M,25,12,956456,
4539,M,35,19,1054,
4540,F,25,14,94301,
4541,M,1,10,55427,
4542,M,35,0,94610,
4543,M,25,2,11105,
4544,M,56,1,53705,
4545,M,25,16,47274,
4546,M,25,7,49686,
4547,M,18,12,2115,
4548,M,18,2,27514,
4549,F,1,10,99016,
4550,M,18,16,24541,
4551,M,18,12,60622,
4552,M,25,0,22306,
4553,F,35,16,48237,
4554,F,25,9,48306,
4555,F,18,9,73008,
4556,M,45,16,55011,
4557,M,25,14,2134,
4558,M,35,14,48217,
4559,M,25,7,5346,
4560,M,25,0,69301,
4561,F,25,9,84037,
4562,M,35,10,94133,
4563,F,25,6,22903,
4564,M,35,12,19107,
4565,M,35,14,94085,
4566,M,35,17,19473,
4567,M,18,4,98105,
4568,F,25,4,90034,
4569,M,25,0,21532,
4570,M,45,17,60185,
4571,M,35,7,21013,
4572,F,1,10,17036,
4573,M,50,16,11963,
4574,M,25,4,60614,
4575,F,1,10,3608,
4576,F,25,7,48237,
4577,M,35,7,48306,
4578,M,25,0,2134,
4579,F,18,4,63332,
4580,F,56,13,97113,
4581,M,25,1,19103,
4582,F,25,0,55408,
4583,M,50,1,48371,
4584,F,45,0,11372,
4585,M,35,7,30324,
4586,M,25,4,1604,
4587,M,35,14,7920,
4588,F,25,4,48042,
4589,M,25,17,2139,
4590,F,18,20,55104,
4591,M,25,15,2143,
4592,M,18,4,66044,
4593,F,45,1,43202,
4594,M,35,16,55303,
4595,M,25,18,97034,
4596,F,18,4,94611,
4597,F,25,4,22207,
4598,F,35,3,48237,
4599,F,35,0,4287,
4600,M,25,0,46240,
4601,M,35,14,55415,
4602,M,35,7,10021,
4603,F,35,2,33619,
4604,M,25,15,10461,
4605,M,25,15,92656,
4606,F,1,10,90291,
4607,M,25,0,27403,
4608,F,25,0,2144,
4609,F,25,4,53951,
4610,F,25,4,53951,
4611,F,18,4,78705,
4612,F,18,4,94702,
4613,M,25,12,41042,
4614,F,45,1,10469,
4615,M,25,17,61615,
4616,M,25,20,11717,
4617,F,25,6,55433,
4618,M,25,14,97202,
4619,F,25,1,97225,
4620,F,18,17,94606,
4621,M,25,4,94305,
4622,M,25,12,55433,
4623,M,25,16,22207,
4624,M,25,12,84062,
4625,M,25,7,92691,
4626,M,25,14,97219,
4627,M,56,1,45224,
4628,F,56,6,23225,
4629,F,18,4,94309,
4630,F,25,4,94610,
4631,M,18,4,94111,
4632,M,25,0,98040,
4633,M,1,0,48302,
4634,M,50,20,98119,
4635,M,18,4,94703,
4636,M,18,2,10010,
4637,F,35,9,48302,
4638,M,25,4,55417,
4639,M,35,11,20895,
4640,M,25,4,55417,
4641,M,25,7,20016,
4642,M,25,0,44691,
4643,M,25,0,98115,
4644,M,50,1,19481,
4645,F,50,6,48094,
4646,F,25,6,90405,
4647,M,35,20,80222,
4648,M,18,4,73071,
4649,M,56,13,10025,
4650,M,25,7,30041,
4651,F,45,0,10036,
4652,F,25,7,94115,
4653,M,35,12,95051,
4654,M,35,20,94574,
4655,F,25,1,92037,
4656,M,25,17,94041,
4657,M,45,14,55416,
4658,M,25,4,99163,
4659,F,25,14,37076,
4660,F,18,4,6074,
4661,M,45,15,85255,
4662,F,18,4,84109,
4663,M,25,4,92037,
4664,F,45,7,77006,
4665,M,35,2,3431,
4666,M,35,1,53704,
4667,M,25,14,94117,
4668,M,35,14,74012,
4669,M,35,7,19004,
4670,M,35,5,91343,
4671,M,25,12,94043,
4672,M,56,13,94306,
4673,M,35,16,94705,
4674,F,35,7,8318,
4675,F,18,4,27514,
4676,M,45,14,46038,
4677,M,50,6,5055,
4678,M,35,2,90292,
4679,M,56,13,76051,
4680,M,35,0,4473,
4681,F,35,15,6119,
4682,M,25,7,5346,
4683,M,25,0,22101,
4684,F,25,0,4473,
4685,M,35,1,55454,
4686,M,18,1,50201,
4687,M,35,14,1746,
4688,M,25,9,44310,
4689,M,18,12,2215,
4690,F,1,10,79605,
4691,F,45,17,55419,
4692,F,25,7,78703,
4693,M,18,1,60626,
4694,M,56,7,40505,
4695,M,18,18,56002,
4696,M,18,12,10027,
4697,M,18,10,79605,
4698,F,25,6,55417,
4699,F,18,0,91765,
4700,F,18,4,48109,
4701,M,45,17,18036,
4702,M,25,11,13031,
4703,M,25,7,2035,
4704,M,18,20,2601,
4705,F,18,0,75115,
4706,M,25,14,68502,
4707,M,1,0,92804,
4708,M,25,0,60647,
4709,M,45,0,6804,
4710,F,35,16,24450,
4711,M,25,17,32250,
4712,M,35,17,3824,
4713,M,25,17,90245,
4714,M,50,1,55405,
4715,M,25,2,97205,
4716,F,25,16,2465,
4717,M,45,17,48310,
4718,M,35,7,3885,
4719,F,35,9,2816,
4720,M,25,2,90035,
4721,M,35,11,95405,
4722,M,35,12,55122,
4723,M,35,7,90014-1718,
4724,F,56,6,1852,
4725,M,35,5,96707-1321,
4726,F,35,16,95828,
4727,F,56,0,98801,
4728,M,25,19,31401,
4729,M,50,16,55347,
4730,M,50,11,4102,
4731,M,25,17,98033,
4732,M,25,14,24450,
4733,M,18,18,52301,
4734,M,50,1,93105,
4735,M,45,3,50312,
4736,M,18,20,91505,
4737,M,35,16,19003,
4738,M,56,1,23608,
4739,M,25,3,32580,
4740,F,25,3,38134,
4741,M,35,7,15203,
4742,M,25,3,94118,
4743,M,56,13,63122,
4744,M,50,15,12740,
4745,F,18,4,6268,
4746,M,50,1,19087-3622,
4747,M,18,4,26201,
4748,M,45,16,60302,
4749,M,45,0,23462,
4750,F,25,0,91107,
4751,M,50,15,2474,
4752,F,18,4,94121,
4753,M,56,1,3825,
4754,F,18,0,91107,
4755,F,56,7,93060,
4756,M,56,16,55901,
4757,M,35,17,23451,
4758,F,56,13,3261,
4759,F,50,0,4259,
4760,M,35,17,6110,
4761,M,18,15,21042,
4762,F,25,14,94110,
4763,M,56,11,4259,
4764,M,1,10,3608,
4765,F,35,16,3301,
4766,M,35,16,10014,
4767,F,35,9,3769,
4768,M,25,4,22030,
4769,M,25,1,2571,
4770,F,35,7,10012,
4771,F,25,4,4101,
4772,M,56,17,3801,
4773,M,45,1,22314,
4774,M,45,14,7458,
4775,M,25,17,23462,
4776,F,25,3,46227,
4777,M,25,2,46142,
4778,M,25,0,46227,
4779,M,45,3,4011,
4780,M,25,12,94114,
4781,F,50,6,4086,
4782,M,45,1,78212,
4783,M,25,0,60618,
4784,F,35,6,48105,
4785,F,25,14,55104,
4786,M,45,6,22630,
4787,M,1,11,94610,
4788,M,35,7,85331,
4789,M,35,2,55104,
4790,F,25,2,94133,
4791,M,18,4,55116,
4792,F,50,7,94123,
4793,F,25,6,48108,
4794,F,35,0,46142,
4795,M,45,16,10962,
4796,M,35,7,98103,
4797,F,35,17,84067,
4798,M,25,1,19335,
4799,F,18,4,2809,
4800,M,18,4,80521,
4801,M,25,4,30349,
4802,M,56,1,40601,
4803,F,25,16,45750,
4804,F,35,1,44107,
4805,M,35,1,45750,
4806,M,25,17,90031,
4807,M,1,2,4101,
4808,M,35,0,96707-1321,
4809,F,50,4,20902,
4810,M,18,12,80526,
4811,M,35,1,1773,
4812,M,18,14,25301,
4813,F,35,9,46077,
4814,M,18,14,80526,
4815,F,50,18,4849,
4816,F,45,6,4240,
4817,M,25,1,20912,
4818,F,25,17,91007,
4819,M,35,18,17350,
4820,M,50,11,4210,
4821,M,18,19,75080,
4822,F,35,0,1545,
4823,M,18,4,46219,
4824,M,25,7,55411,
4825,M,25,17,94602,
4826,M,45,12,55436,
4827,M,35,0,13045,
4828,F,18,20,60194,
4829,M,25,0,20008,
4830,M,1,10,55317,
4831,F,25,1,4210,
4832,M,25,14,17857,
4833,M,35,16,81321,
4834,F,45,9,3862,
4835,M,25,20,14450,
4836,F,45,16,4074,
4837,M,25,5,46254,
4838,M,45,1,48309,
4839,F,50,6,95014,
4840,F,45,6,63135,
4841,M,25,12,94114,
4842,F,35,1,23062,
4843,M,56,1,4032,
4844,M,45,7,3840,
4845,F,25,1,55413,
4846,F,25,2,90066,
4847,M,25,12,94131,
4848,F,35,6,54971,
4849,F,18,4,44515,
4850,F,45,3,44555,
4851,M,18,17,44406,
4852,M,35,0,42025,
4853,M,25,7,55346,
4854,F,50,13,3851,
4855,M,25,12,90034,
4856,M,25,7,94110,
4857,M,25,14,23434,
4858,M,25,1,4086,
4859,F,18,14,50401,
4860,M,25,2,60640,
4861,M,25,4,4309,
4862,M,25,0,94086,
4863,F,25,9,84037,
4864,M,18,20,63132,
4865,F,35,14,2130,
4866,M,56,12,4085,
4867,M,25,16,4101,
4868,M,35,17,3820,
4869,F,45,6,4578,
4870,F,35,3,4108,
4871,M,18,12,4096,
4872,M,45,1,3909,
4873,M,56,11,13760,
4874,F,25,4,70808,
4875,M,35,0,97403,
4876,F,35,17,98201,
4877,M,25,4,94703,
4878,M,50,4,94070,
4879,M,25,3,60626,
4880,F,45,9,95030,
4881,M,45,16,55406,
4882,M,45,11,3301,
4883,F,1,10,2906,
4884,M,35,14,90266,
4885,M,56,1,23513,
4886,F,35,17,92509,
4887,M,18,2,19072,
4888,F,56,0,8055,
4889,M,18,4,63108,
4890,F,25,1,79928,
4891,M,35,17,94132,
4892,M,25,12,55405,
4893,M,25,17,48092,
4894,M,35,7,14607,
4895,F,25,3,52001,
4896,M,35,6,84103,
4897,M,35,16,16844,
4898,M,25,1,27713,
4899,M,25,12,94402,
4900,M,25,20,33626,
4901,M,25,7,11228,
4902,M,35,14,84057,
4903,M,35,12,95952,
4904,M,50,15,63121,
4905,F,45,1,60417,
4906,M,50,17,49506,
4907,F,50,7,55082,
4908,M,35,15,85282,
4909,F,35,12,94014,
4910,M,18,12,84041,
4911,F,25,0,55421,
4912,F,50,20,98115,
4913,F,25,1,970025,
4914,F,25,1,2453,
4915,M,25,12,91423,
4916,M,18,20,85054,
4917,M,45,0,27312,
4918,F,18,12,84107,
4919,M,18,0,84058,
4920,M,35,1,2144,
4921,F,25,15,92507,
4922,M,18,17,98121,
4923,M,45,18,99826,
4924,F,35,0,99801,
4925,F,35,6,55401,
4926,M,1,10,55616,
4927,M,45,0,97520,
4928,F,25,3,92103,
4929,M,45,1,63105,
4930,M,50,17,63033,
4931,M,50,17,90031,
4932,M,25,7,63303,
4933,M,25,15,94040,
4934,F,25,0,55108,
4935,M,35,17,62958,
4936,F,18,4,63144,
4937,M,35,0,2108,
4938,F,18,4,55406,
4939,M,25,7,63105,
4940,F,50,11,94102,
4941,M,56,20,44281,
4942,M,45,12,40515,
4943,F,50,0,55401,
4944,M,50,17,14568,
4945,M,50,0,62234,
4946,F,35,1,91106,
4947,M,35,17,90035,
4948,M,45,2,94618,
4949,M,18,4,55104,
4950,M,25,16,55421,
4951,F,35,17,90291,
4952,F,25,14,48067,
4953,M,35,12,55082,
4954,M,45,0,92679,
4955,M,56,13,55804,
4956,M,35,15,77007,
4957,M,25,2,48197,
4958,M,18,7,55403,
4959,M,25,17,23454,
4960,M,56,1,55116,
4961,M,25,7,46220,
4962,M,25,6,55439,
4963,M,45,17,94931,
4964,M,35,0,94110,
4965,M,1,10,63123-1507,
4966,M,50,14,55407,
4967,M,18,4,94708,
4968,F,50,20,95404,
4969,M,18,19,94111,
4970,F,25,12,94526,
4971,M,35,7,94086,
4972,M,35,0,95118,
4973,F,56,2,949702,
4974,M,35,20,94131,
4975,M,35,0,90065,
4976,M,25,11,65775,
4977,M,25,4,92507,
4978,M,35,14,68108,
4979,M,35,2,55423,
4980,M,25,1,55403,
4981,M,50,1,55406,
4982,M,25,12,63043,
4983,F,45,16,55116,
4984,M,35,0,55405,
4985,M,35,0,29063,
4986,M,18,12,55401,
4987,F,56,8,90210,
4988,M,25,17,55105,
4989,M,25,0,55121,
4990,F,25,4,55407,
4991,F,56,14,91791,
4992,F,25,2,55106,
4993,M,45,17,54022,
4994,M,45,17,56001,
4995,M,50,20,55419,
4996,M,35,7,94550,
4997,M,1,10,90210,
4998,F,18,4,48433,
4999,F,56,13,92407,
5000,M,25,4,46254,
5001,F,25,2,63119,
5002,M,25,17,90505,
5003,M,35,12,49508,
5004,F,56,1,90402,
5005,M,45,16,92807,
5006,M,35,3,48827,
5007,F,18,4,91030,
5008,M,25,20,60615,
5009,F,45,16,65441,
5010,M,45,15,63119,
5011,M,18,4,64154,
5012,M,50,15,48103,
5013,M,18,4,26241,
5014,M,45,0,92626,
5015,M,35,6,92672,
5016,F,35,1,89447,
5017,M,35,12,91104,
5018,F,56,12,90290,
5019,M,25,7,10025,
5020,F,56,13,90241,
5021,M,50,6,90504,
5022,M,35,7,91001,
5023,M,35,20,91505,
5024,F,45,1,14618,
5025,M,25,20,60615,
5026,M,25,17,92584,
5027,F,25,14,5345,
5028,M,25,12,92404,
5029,M,25,4,70115,
5030,M,18,1,70006,
5031,F,25,4,89431,
5032,M,18,17,2139,
5033,F,56,13,60506,
5034,F,25,15,62901,
5035,F,25,17,19810,
5036,M,35,7,14850,
5037,M,35,12,11375,
5038,M,25,20,10010,
5039,F,35,4,97068,
5040,M,45,12,44312,
5041,F,45,6,60031,
5042,F,18,2,55408,
5043,F,18,6,92145,
5044,F,35,6,23507,
